spp_code,rmin_binned,VD.median,MST.median,ER.median,CR.median,spp_name_ucbg,spp_name_WP,canonical_author,genus_WP,family_WP,order_apg4,clade,sampling_date_YYYYMMDD,collectors,accession_number,ucbg_bed,ucbg_area,growth_form,evol_distinct
Sag_lat,0.6,0.076833016,0.978228797,0.7120083875,0.2279691535,Sagittaria latifolia,Sagittaria latifolia,Willd.,Sagittaria,Alismataceae,Alismatales,monocots,20210804,"Mickey, Sonoma, Ilaine, Jason",82209,404,Herb Garden,aquatic,0.1119
Sag_lat,0.9,0.0251053725,0.9967501905,0.712041838,0.2281614555,Sagittaria latifolia,Sagittaria latifolia,Willd.,Sagittaria,Alismataceae,Alismatales,monocots,20210804,"Mickey, Sonoma, Ilaine, Jason",82209,404,Herb Garden,aquatic,0.1119
Sal_sco,0.3,2.267827542,0.698688756,0.798893179,0.660579944,Salix scouleriana,Salix scouleriana,Barratt ex Hook.,Salix,Salicaceae,Malpighiales,rosids,20210614; 20210825,"Mickey,Adrian,Somona,James,Nguyen,Sophia; Ilaine, Mickey",770174,4,California,tree,0.0207
Sal_sco,0.6,0.145882906,1,0.89104691,0.580005564,Salix scouleriana,Salix scouleriana,Barratt ex Hook.,Salix,Salicaceae,Malpighiales,rosids,20210614; 20210825,"Mickey,Adrian,Somona,James,Nguyen,Sophia; Ilaine, Mickey",770174,4,California,tree,0.0207
Sal_sco,0.9,0.060087593,1,0.890652489,0.56614917,Salix scouleriana,Salix scouleriana,Barratt ex Hook.,Salix,Salicaceae,Malpighiales,rosids,20210614; 20210825,"Mickey,Adrian,Somona,James,Nguyen,Sophia; Ilaine, Mickey",770174,4,California,tree,0.0207
Sam_nig,0.3,5.279101082,0.6930701105,0.7529448999999999,0.5814830854999999,Sambucus nigra,Sambucus nigra,L.,Sambucus,Adoxaceae,Dipsacales,asterids,20210614; 20210825,"Mickey,Adrian,Somona,James,Nguyen,Sophia; Ilaine, Mickey",710153,29,California,tree,0.0594
Sam_nig,0.6,2.171601163,0.901552242,1.3201967884999999,0.34665875749999997,Sambucus nigra,Sambucus nigra,L.,Sambucus,Adoxaceae,Dipsacales,asterids,20210614; 20210825,"Mickey,Adrian,Somona,James,Nguyen,Sophia; Ilaine, Mickey",710153,29,California,tree,0.0594
Sam_nig,0.9,0.049413784,1,0.7035335490000001,0.548082549,Sambucus nigra,Sambucus nigra,L.,Sambucus,Adoxaceae,Dipsacales,asterids,20210614; 20210825,"Mickey,Adrian,Somona,James,Nguyen,Sophia; Ilaine, Mickey",710153,29,California,tree,0.0594
Sau_cer,0.3,1.710773445,0.814551973,0.923309596,0.520566118,Saururus cernus,Saururus cernuus,L.,Saururus,Saururaceae,Piperales,basal angiosperms,20210714; 20210825,"Ilaine, Sonoma, James, Lisa, Nguyen, Jason; Ilaine, Mickey",780467,302,Eastern North America,herb,0.091
Sau_cer,0.6,0.281656724,0.952516672,0.556774879,0.672556695,Saururus cernus,Saururus cernuus,L.,Saururus,Saururaceae,Piperales,basal angiosperms,20210714; 20210825,"Ilaine, Sonoma, James, Lisa, Nguyen, Jason; Ilaine, Mickey",780467,302,Eastern North America,herb,0.091
Sau_cer,0.9,0.076083552,0.983240436,0.566435684,0.67987521,Saururus cernus,Saururus cernuus,L.,Saururus,Saururaceae,Piperales,basal angiosperms,20210714; 20210825,"Ilaine, Sonoma, James, Lisa, Nguyen, Jason; Ilaine, Mickey",780467,302,Eastern North America,herb,0.091
Sau_mad,0.3,2.7391727159999997,0.6805633145000001,0.6735916035,0.6421431835,Saurauia madrensis,Saurauia madrensis,B.T. Keller & Breedlove,Saurauia,Actinidiaceae,Ericales,asterids,20210719,"Ilaine, Sonoma, Lisa, Nguyen, Eric",900440,356?,Mexico/Central America,tree,0.0885
Sau_mad,0.6,0.414682765,0.9381701259999999,0.9938005885000001,0.5064842905,Saurauia madrensis,Saurauia madrensis,B.T. Keller & Breedlove,Saurauia,Actinidiaceae,Ericales,asterids,20210719,"Ilaine, Sonoma, Lisa, Nguyen, Eric",900440,356?,Mexico/Central America,tree,0.0885
Sau_mad,0.9,0.14609936099999998,0.984098973,1.752689435,0.3211109875,Saurauia madrensis,Saurauia madrensis,B.T. Keller & Breedlove,Saurauia,Actinidiaceae,Ericales,asterids,20210719,"Ilaine, Sonoma, Lisa, Nguyen, Eric",900440,356?,Mexico/Central America,tree,0.0885
Sch_pol,0.3,9.861369609,0.617635579,1.256840123,0.549737884,Schinus polygama,Schinus polygama,(Cav.) Cabrera,Schinus,Anacardiaceae,Sapindales,rosids,20210428,"Mickey, Adrian, Noah",600498,601,South-America,tree,0.0355
Sch_pol,0.6,9.247887821,0.675913759,0.913755841,0.4489591155,Schinus polygama,Schinus polygama,(Cav.) Cabrera,Schinus,Anacardiaceae,Sapindales,rosids,20210428,"Mickey, Adrian, Noah",600498,601,South-America,tree,0.0355
Sch_pol,0.9,5.449912615,0.825865169,1.262071084,0.32459883,Schinus polygama,Schinus polygama,(Cav.) Cabrera,Schinus,Anacardiaceae,Sapindales,rosids,20210428,"Mickey, Adrian, Noah",600498,601,South-America,tree,0.0355
Sim_chi,0.3,4.071092134,0.705453449,0.945885281,0.556801052,Simmondsia chinensis,Simmondsia chinensis,(Link) C.K. Schneid.,Simmondsia,Simmondsiaceae,Caryophyllales,rosids,20210609; 20210915,"Mickey, Adrian, James, Somona, Sophia; Mickey, Sophia",610369,24,California,shrub,0.2672
Sim_chi,0.6,1.063833907,0.885298677,1.146233122,0.40214599,Simmondsia chinensis,Simmondsia chinensis,(Link) C.K. Schneid.,Simmondsia,Simmondsiaceae,Caryophyllales,rosids,20210609; 20210915,"Mickey, Adrian, James, Somona, Sophia; Mickey, Sophia",610369,24,California,shrub,0.2672
Sim_chi,0.9,0.332921182,0.983771858,1.5801110765,0.673563811,Simmondsia chinensis,Simmondsia chinensis,(Link) C.K. Schneid.,Simmondsia,Simmondsiaceae,Caryophyllales,rosids,20210609; 20210915,"Mickey, Adrian, James, Somona, Sophia; Mickey, Sophia",610369,24,California,shrub,0.2672
Smi_his,0.3,2.7164477094999997,0.712442728,0.755174316,0.6612728935000001,Smilax hispida,Smilax tamnoides,Muhl. ex Torr.,Smilax,Smilacaceae,Liliales,monocots,20210714; 20210825; 20210920,"Ilaine, Sonoma, James, Lisa, Nguyen, Jason; Ilaine, Mickey; Ilaine",850648,304,Eastern North America,herb,0.0102
Smi_his,0.6,1.298792466,0.834393495,0.875616159,0.583106693,Smilax hispida,Smilax tamnoides,Muhl. ex Torr.,Smilax,Smilacaceae,Liliales,monocots,20210714; 20210825; 20210920,"Ilaine, Sonoma, James, Lisa, Nguyen, Jason; Ilaine, Mickey; Ilaine",850648,304,Eastern North America,herb,0.0102
Smi_his,0.9,0.057064485,0.996929089,0.289305339,0.559124217,Smilax hispida,Smilax tamnoides,Muhl. ex Torr.,Smilax,Smilacaceae,Liliales,monocots,20210714; 20210825; 20210920,"Ilaine, Sonoma, James, Lisa, Nguyen, Jason; Ilaine, Mickey; Ilaine",850648,304,Eastern North America,herb,0.0102
Sol_lig,0.3,1.3779848395,0.7465398544999999,0.9734515585,0.5797848910000001,Solanum ligustrinum,Solanum ligustrinum,G. Lodd.,Solanum,Solanaceae,Solanales,asterids,20210802,"Mickey, Somona, Ethan",830264,608,South-America,tree,0.0397
Sol_lig,0.6,0.539507019,0.899944349,1.373521093,0.461807744,Solanum ligustrinum,Solanum ligustrinum,G. Lodd.,Solanum,Solanaceae,Solanales,asterids,20210802,"Mickey, Somona, Ethan",830264,608,South-America,tree,0.0397
Sol_lig,0.9,0.096032268,0.9853905805000001,1.7842022224999998,0.594414997,Solanum ligustrinum,Solanum ligustrinum,G. Lodd.,Solanum,Solanaceae,Solanales,asterids,20210802,"Mickey, Somona, Ethan",830264,608,South-America,tree,0.0397
Sta_chi,0.3,2.702898558,0.779596856,0.7478563600000001,0.610258602,Stachyurus chinensis,Stachyurus chinensis,Franch.,Stachyurus,Stachyuraceae,Crossosomatales,rosids,20210823,"Mickey, James",801160,219,Asia,tree,0.036
Sta_chi,0.6,0.764196198,0.942668954,0.504427701,0.510585725,Stachyurus chinensis,Stachyurus chinensis,Franch.,Stachyurus,Stachyuraceae,Crossosomatales,rosids,20210823,"Mickey, James",801160,219,Asia,tree,0.036
Sta_chi,0.9,0.0912252985,0.9967420785000001,0.502964087,0.6346849969999999,Stachyurus chinensis,Stachyurus chinensis,Franch.,Stachyurus,Stachyuraceae,Crossosomatales,rosids,20210823,"Mickey, James",801160,219,Asia,tree,0.036
Tas_lan,0.3,2.5978410855,0.6877246895,1.977051393,0.5266581415,Tasmannia lanceolata,Tasmannia lanceolata,(Poir.) A.C. Sm.,Tasmannia,Winteraceae,Canellales,basal angiosperms,20210704,"Mickey, Ilaine",600052,508,Australasia,shrub,0.1012
Tas_lan,0.6,0.38170523349999996,0.991197284,2.8676635939999997,0.330498146,Tasmannia lanceolata,Tasmannia lanceolata,(Poir.) A.C. Sm.,Tasmannia,Winteraceae,Canellales,basal angiosperms,20210704,"Mickey, Ilaine",600052,508,Australasia,shrub,0.1012
Tas_lan,0.9,0.155666076,1,2.867305202,0.3273285065,Tasmannia lanceolata,Tasmannia lanceolata,(Poir.) A.C. Sm.,Tasmannia,Winteraceae,Canellales,basal angiosperms,20210704,"Mickey, Ilaine",600052,508,Australasia,shrub,0.1012
Tec_spe,0.3,5.964730165,0.672390578,0.7287221245,0.5863656500000001,Tecomanthe speciosa,Tecomanthe speciosa,W.R.B.Oliv.,Tecomanthe,Bignoniaceae,Lamiales,asterids,20210412; 20210913,"Mickey, Adrian; Ilaine, James",20020957,508,Australasia,tree,0.0649
Tec_spe,0.6,0.250799133,0.939155302,0.6477343179999999,0.635192343,Tecomanthe speciosa,Tecomanthe speciosa,W.R.B.Oliv.,Tecomanthe,Bignoniaceae,Lamiales,asterids,20210412; 20210913,"Mickey, Adrian; Ilaine, James",20020957,508,Australasia,tree,0.0649
Tec_spe,0.9,0.072121987,0.965732341,0.660073962,0.720514166,Tecomanthe speciosa,Tecomanthe speciosa,W.R.B.Oliv.,Tecomanthe,Bignoniaceae,Lamiales,asterids,20210412; 20210913,"Mickey, Adrian; Ilaine, James",20020957,508,Australasia,tree,0.0649
Tod_bar,0.3,3.463649015,0.7269675170000001,1.4680817375,0.484031873,Todea barbara,Todea barbara,T. Moore,Todea,Osmundaceae,Osmundales,ferns,20210414; 20210927,"Mickey, Adrian, Ilaine; Ilaine, James",590561,513,Australasia,tree,0.5725
Tod_bar,0.6,2.50110588,0.76520429,2.201957448,0.433121848,Todea barbara,Todea barbara,T. Moore,Todea,Osmundaceae,Osmundales,ferns,20210414; 20210927,"Mickey, Adrian, Ilaine; Ilaine, James",590561,513,Australasia,tree,0.5725
Tod_bar,0.9,1.868377214,0.878228889,3.665189645,0.294556689,Todea barbara,Todea barbara,T. Moore,Todea,Osmundaceae,Osmundales,ferns,20210414; 20210927,"Mickey, Adrian, Ilaine; Ilaine, James",590561,513,Australasia,tree,0.5725
Tri_lan,0.3,6.239697713,0.438594897,1.445579838,0.601743081,Trichostema lanatum,Trichostema lanatum,Benth.,Trichostema,Lamiaceae,Lamiales,asterids,20210609,"Mickey, Adrian, James, Somona, Sophia",820779,24,California,shrub,0.0982
Tri_lan,0.6,4.939838989,0.595860266,1.23599025,0.439901934,Trichostema lanatum,Trichostema lanatum,Benth.,Trichostema,Lamiaceae,Lamiales,asterids,20210609,"Mickey, Adrian, James, Somona, Sophia",820779,24,California,shrub,0.0982
Tri_lan,0.9,1.4694799760000001,0.8934999645,17.548943715,0.11480186349999999,Trichostema lanatum,Trichostema lanatum,Benth.,Trichostema,Lamiaceae,Lamiales,asterids,20210609,"Mickey, Adrian, James, Somona, Sophia",820779,24,California,shrub,0.0982
Tro_ara,0.3,6.207688808,0.730700597,0.82507668,0.532029876,Trochodendron aralioides,Trochodendron aralioides,Siebold & Zucc.,Trochodendron,Trochodendraceae,Trochodendrales,basal eudicots,20210308,"Ilaine, Mickey, Adrian",610594,242,Asia,tree,0.1753
Tro_ara,0.6,0.154230425,0.985266238,1.011645095,0.557470097,Trochodendron aralioides,Trochodendron aralioides,Siebold & Zucc.,Trochodendron,Trochodendraceae,Trochodendrales,basal eudicots,20210308,"Ilaine, Mickey, Adrian",610594,242,Asia,tree,0.1753
Tro_ara,0.9,0.032895813499999996,0.9978872830000001,1.0160715574999999,0.5547409725,Trochodendron aralioides,Trochodendron aralioides,Siebold & Zucc.,Trochodendron,Trochodendraceae,Trochodendrales,basal eudicots,20210308,"Ilaine, Mickey, Adrian",610594,242,Asia,tree,0.1753
Ure_car,0.3,2.107033648,0.809165529,0.618394415,0.558713615,Urera caracasana,Urera caracasana,(Jacq.) Gaudich. ex Griseb.,Urera,Urticaceae,Rosales,rosids,20210809,"Ilaine, Adrian",762135,359,Mexico/Central America,tree,0.0959
Ure_car,0.6,0.49663382,0.951848141,0.8229876949999999,0.54202704,Urera caracasana,Urera caracasana,(Jacq.) Gaudich. ex Griseb.,Urera,Urticaceae,Rosales,rosids,20210809,"Ilaine, Adrian",762135,359,Mexico/Central America,tree,0.0959
Ure_car,0.9,0.0474442405,0.9905855195,1.213613149,0.2758696315,Urera caracasana,Urera caracasana,(Jacq.) Gaudich. ex Griseb.,Urera,Urticaceae,Rosales,rosids,20210809,"Ilaine, Adrian",762135,359,Mexico/Central America,tree,0.0959
Vio_gla,0.3,3.753650358,0.740549166,0.620878491,0.600257418,Viola glabella,Viola glabella,Nutt.,Viola,Violaceae,Malpighiales,rosids,20210602,"MIckey, Adrian, Ilaine, Sophia, Frances",530299,18A,California,herb,0.0183
Vio_gla,0.6,2.183212604,0.836037741,0.560879382,0.543413545,Viola glabella,Viola glabella,Nutt.,Viola,Violaceae,Malpighiales,rosids,20210602,"MIckey, Adrian, Ilaine, Sophia, Frances",530299,18A,California,herb,0.0183
Vio_gla,0.9,0.398454808,0.992600635,0.19804930599999993,0.747975006,Viola glabella,Viola glabella,Nutt.,Viola,Violaceae,Malpighiales,rosids,20210602,"MIckey, Adrian, Ilaine, Sophia, Frances",530299,18A,California,herb,0.0183
